molecule_chembl_id,canonical_smiles,standard_value,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors,standard_value_norm,pIC50_values
CHEMBL1490250,O=C(N1CCOCC1)n1nnc2ccccc21,18,active,232.243,0.7316,0,5,18,7.744727495
CHEMBL1903566,CC(C)(C)C1CCN(C(=O)n2ncc(C(O)(c3ccccc3)c3ccccc3)n2)CC1,10,active,418.541,4.2885,1,5,10,8
CHEMBL3133033,O=C(N1CCCCC1)n1ncc(C(O)(c2ccccc2)c2ccccc2)n1,30,active,362.433,3.0163,1,5,30,7.522878745
CHEMBL4471536,CC(=O)c1c(NC(C)C)[nH]c2c(C(F)(F)F)cc(Cl)cc2c1=O,770,active,346.736,4.2232,2,3,770,6.113509275
CHEMBL4472908,CC(=O)c1c(NC(C)C)[nH]c2c(C(C)C)cccc2c1=O,25000,inactive,286.375,3.6744,2,3,25000,4.602059991
CHEMBL4580358,CC(=O)c1c(NC(C)C)[nH]c2c(C)cc(C)cc2c1=O,25000,inactive,272.348,3.16784,2,3,25000,4.602059991
CHEMBL4531009,CC(C)Nc1[nH]c2c(C(F)(F)F)cc(Cl)cc2c(=O)c1C(=O)c1ccccc1,25000,inactive,408.807,5.2516,2,3,25000,4.602059991
CHEMBL4554138,CC(=O)c1c(Nc2ccc(F)cc2F)[nH]c2c(C(F)(F)F)cc(Cl)cc2c1=O,150,active,416.733,5.4247,2,3,150,6.823908741
CHEMBL4530008,CC(=O)c1c(Nc2ccc(F)cc2F)[nH]c2c(F)cc(Cl)cc2c1=O,980,active,366.726,4.545,2,3,980,6.008773924
CHEMBL4565616,CC(=O)c1c(Nc2ccc(F)cc2F)[nH]c2c(Cl)cc(Cl)c(Cl)c2c1=O,290,active,417.626,5.7127,2,3,290,6.537602002
CHEMBL4460922,CC(=O)c1c(N2CCCCC2)[nH]c2c(F)cc(F)cc2c1=O,25000,inactive,306.312,2.9992,1,3,25000,4.602059991
CHEMBL4469302,CC(=O)c1c(N2CCOCC2)[nH]c2c(F)cc(F)cc2c1=O,25000,inactive,308.284,1.8455,1,4,25000,4.602059991
CHEMBL4451470,CCCCNc1[nH]c2c(F)cc(F)cc2c(=O)c1C(C)=O,25000,inactive,294.301,3.2209,2,3,25000,4.602059991
CHEMBL4452847,CC(=O)c1c(NCc2ccc(F)cc2)[nH]c2c(F)cc(F)cc2c1=O,17600,inactive,346.308,3.7601,2,3,17600,4.754487332
CHEMBL4578865,COc1ccc(CNc2[nH]c3c(F)cc(F)cc3c(=O)c2C(C)=O)cc1,25000,inactive,358.344,3.6296,2,4,25000,4.602059991
CHEMBL4561863,COc1cccc(Nc2[nH]c3c(F)cc(F)cc3c(=O)c2C(C)=O)c1,25000,inactive,344.317,3.7611,2,4,25000,4.602059991
CHEMBL4455226,COc1ccc(Nc2[nH]c3c(F)cc(F)cc3c(=O)c2C(C)=O)cc1,25000,inactive,344.317,3.7611,2,4,25000,4.602059991
CHEMBL4444752,CC(=O)c1c(Nc2ccc(F)c(F)c2F)[nH]c2c(F)cc(F)cc2c1=O,530,active,368.261,4.1698,2,3,530,6.27572413
CHEMBL4526734,CC(C)C(=O)c1c(Nc2ccc(F)c(F)c2F)[nH]c2c(F)cc(F)cc2c1=O,86,active,396.315,4.8059,2,3,86,7.065501549
CHEMBL4463570,CC(C)C(=O)c1c(Nc2ccc(F)cc2F)[nH]c2c(F)cc(F)cc2c1=O,790,active,378.325,4.6668,2,3,790,6.102372909
CHEMBL4572255,CC(C)C(=O)c1c(Nc2ccc(F)c(F)c2F)[nH]c2c(Cl)cc(Cl)c(Cl)c2c1=O,100,active,463.67,6.4879,2,3,100,7
CHEMBL4558866,CC(C)C(=O)c1c(Nc2ccc(F)c(F)c2F)[nH]c2c(Cl)ccc(Cl)c2c1=O,166,active,429.225,5.8345,2,3,166,6.779891912
CHEMBL4459172,CC(C)C(=O)c1c(Nc2ccc(F)cc2F)[nH]c2c(Cl)cc(Cl)c(Cl)c2c1=O,129,active,445.68,6.3488,2,3,129,6.88941029
CHEMBL4545243,CC(C)C(=O)c1c(Nc2ccc(F)cc2F)[nH]c2c(C(F)(F)F)cc(Cl)cc2c1=O,130,active,444.787,6.0608,2,3,130,6.886056648
CHEMBL4798318,CCCCN(CCCC)c1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1,25000,inactive,400.929,6.5725,1,4,25000,4.602059991
CHEMBL4784569,NC(=O)c1cccc(CNc2ccc3ncnc(Nc4ccc(F)c(Cl)c4)c3c2)c1,25000,inactive,421.863,4.8769,3,5,25000,4.602059991
CHEMBL4779105,N#Cc1cccc(C(=O)Nc2ccc3ncnc(Nc4ccc(F)c(Cl)c4)c3c2)c1,25000,inactive,417.831,5.28988,2,5,25000,4.602059991
CHEMBL3814257,CC(=O)Nc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1,25000,inactive,330.75,4.1243,2,4,25000,4.602059991
CHEMBL4744542,Fc1ccc(Nc2ncnc3ccc(NC4CCCCC4)cc23)cc1Cl,15000,inactive,370.859,5.9105,2,4,15000,4.823908741
CHEMBL4755225,COc1cccc(CNc2ccc3ncnc(Nc4cccc(C(C)=O)c4)c3c2)c1,25000,inactive,398.466,5.1967,2,6,25000,4.602059991
CHEMBL4743746,COc1cccc(CNc2ccc3ncnc(Nc4ccc(C#N)cc4)c3c2)c1,25000,inactive,381.439,4.86578,2,6,25000,4.602059991
CHEMBL4749703,COc1cccc(CNc2ccc3ncnc(Nc4ccc(F)cc4)c3c2)c1,22700,inactive,374.419,5.1332,2,5,22700,4.643974143
CHEMBL4781730,COc1cccc(CNc2ccc3ncnc(Nc4cccc(Cl)c4)c3c2)c1,25000,inactive,390.874,5.6475,2,5,25000,4.602059991
CHEMBL4781940,N#Cc1cccc(CNc2ccc3ncnc(Nc4ccc(F)c(Cl)c4)c3c2)c1,157,active,403.848,5.64968,2,5,157,6.804100348
CHEMBL4792429,N#Cc1ccccc1CNc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1,25000,inactive,403.848,5.64968,2,5,25000,4.602059991
CHEMBL4783296,N#Cc1ccccc1CNc1ccc2ncnc(Nc3ccc(C(F)(F)F)cc3)c2c1,25000,inactive,419.41,5.87598,2,5,25000,4.602059991
CHEMBL4754946,N#Cc1cccc(/C=C/C(=O)Nc2ccc3ncnc(Nc4ccc(F)c(Cl)c4)c3c2)c1,25000,inactive,443.869,5.68948,2,5,25000,4.602059991
CHEMBL4779639,N#Cc1cccc(CNc2cc3c(Nc4ccc(F)c(Cl)c4)ncnc3cc2O)c1,25000,inactive,419.847,5.35528,3,6,25000,4.602059991
CHEMBL4754320,O=c1[nH]c(Nc2cc(F)cc(F)c2)nc2cc(Cl)ccc12,390,active,307.687,3.5983,2,3,390,6.408935393
CHEMBL4741240,O=c1[nH]c(Nc2cc(Cl)cc(Cl)c2)nc2cc(Cl)ccc12,930,active,340.597,4.6269,2,3,930,6.031517051
CHEMBL4743044,O=c1[nH]c(Nc2cc(F)cc(F)c2)nc2cc(C(F)(F)F)ccc12,730,active,341.239,3.9637,2,3,730,6.13667714
CHEMBL4760783,O=c1[nH]c(Nc2cc(F)cc(F)c2)nc2c(Cl)ccc(Cl)c12,790,active,342.132,4.2517,2,3,790,6.102372909
CHEMBL4752849,O=c1[nH]c(Nc2cc(F)cc(F)c2)nc2c(Cl)c(Cl)ccc12,830,active,342.132,4.2517,2,3,830,6.080921908
CHEMBL4743584,O=c1[nH]c(Nc2cc(Cl)cc(Cl)c2)nc2cc(C(F)(F)F)ccc12,960,active,374.149,4.9923,2,3,960,6.017728767
CHEMBL4748808,O=c1[nH]c(Nc2cc(Cl)cc(Cl)c2)nc2cc([N+](=O)[O-])ccc12,25000,inactive,351.149,3.8817,2,5,25000,4.602059991
CHEMBL4785508,O=c1[nH]c(Nc2cc(Cl)cc(Cl)c2)nc2c(Cl)ccc(Cl)c12,620,active,375.042,5.2803,2,3,620,6.207608311
CHEMBL4799890,O=c1[nH]c(Nc2cc(Cl)cc(Cl)c2)nc2c(Cl)c(Cl)ccc12,880,active,375.042,5.2803,2,3,880,6.055517328
CHEMBL5078598,CC[C@H](C)[C@H](NC(C)=O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@H](C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N[C@H](C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](C)C(=O)N[C@H](C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NCC(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(N)=O)[C@@H](C)CC)[C@@H](C)CC)C(C)C)[C@@H](C)O)[C@@H](C)CC)[C@@H](C)CC)[C@@H](C)CC)C(C)C)[C@@H](C)CC,20000,inactive,4429.339,-10.14886,61,56,20000,4.698970004
CHEMBL4127413,CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCSC)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CO)NC(C)=O)[C@@H](C)O)[C@@H](C)CC)[C@@H](C)O)[C@@H](C)O)C(C)C)C(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC(C)C)C(N)=O,850,active,4341.048,-11.717,60,61,850,6.070581074
CHEMBL5195656,CC(C)C[C@H](NC(=O)OC1CCCCC1)C(=O)N[C@H](C=O)C[C@H]1CCNC1=O,350,active,395.5,1.6699,3,5,350,6.455931956
CHEMBL5190394,CC(C)C[C@H](NC(=O)OC1CCCCC1)C(=O)N[C@@H](C[C@H]1CCNC1=O)C(O)S(=O)(=O)[O-].[Na+],150,active,476.572,0.3346,4,8,150,6.823908741
CHEMBL5194912,CCCC1CCC(OC(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C=O)C[C@H]2CCNC2=O)CC1,150,active,437.581,2.6961,3,5,150,6.823908741
CHEMBL5172701,CCCC1CCC(OC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C[C@H]2CCNC2=O)C(O)S(=O)(=O)[O-])CC1.[Na+],100,active,518.653,1.3608,4,8,100,7
CHEMBL5178275,CCCCC1CCC(OC(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C=O)C[C@H]2CCNC2=O)CC1,150,active,451.608,3.0862,3,5,150,6.823908741
CHEMBL5188945,CCCCC1CCC(OC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C[C@H]2CCNC2=O)C(O)S(=O)(=O)[O-])CC1.[Na+],130,active,532.68,1.7509,4,8,130,6.886056648
CHEMBL5174145,CC(C)C[C@H](NC(=O)OC1CCC(F)(F)CC1)C(=O)N[C@H](C=O)C[C@H]1CCNC1=O,70,active,431.48,1.9151,3,5,70,7.15490196
CHEMBL5184284,CC(C)C[C@H](NC(=O)OC1CCC(F)(F)CC1)C(=O)N[C@@H](C[C@H]1CCNC1=O)C(O)S(=O)(=O)[O-].[Na+],80,active,512.552,0.5798,4,8,80,7.096910013
CHEMBL5175540,CC(C)C[C@H](NC(=O)OCC1CCC(F)(F)CC1)C(=O)N[C@H](C=O)C[C@H]1CCNC1=O,80,active,445.507,2.1627,3,5,80,7.096910013
CHEMBL5173283,CC(C)C[C@H](NC(=O)OCC1CCC(F)(F)CC1)C(=O)N[C@@H](C[C@H]1CCNC1=O)C(O)S(=O)(=O)[O-].[Na+],100,active,526.579,0.8274,4,8,100,7
CHEMBL3301622,CCc1nc(C(N)=O)c(Nc2ccc(N3CCC(N4CCN(C)CC4)CC3)c(OC)c2)nc1NC1CCOCC1,807,active,552.724,2.6972,3,10,807,6.093126465
CHEMBL2364626,CC(C)(C)Cn1c(N)nc2ccc(-c3[nH]c(C(C)(C)C)nc3-c3ccc(F)cc3)nc21,873,active,420.536,5.5533,2,5,873,6.058985756
CHEMBL1088750,CC(C)Cn1ncc2cc(Oc3ccc(F)cc3F)c(C(=O)NCCN(C)C)cc21,913,active,416.472,4.0542,1,5,913,6.039529222
CHEMBL55400,Nc1ccc2cc3ccc(N)cc3nc2c1,21,active,209.252,2.5524,2,3,21,7.677780705
CHEMBL216826,COc1ccc(S(=O)(=O)O)cc1/N=N/c1c(S(=O)(=O)O)cc2cc(Nc3nc(Nc4ccccc4)nc(Nc4cc(C)c(/N=N/c5cc(S(=O)(=O)O)cc6cc(S(=O)(=O)O)cc(O)c56)cc4OC)n3)ccc2c1O,600,active,1089.094,8.96322,9,22,600,6.22184875
CHEMBL91704,CN1CCN(C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@H](/C=C/S(=O)(=O)c2ccccc2)CCc2ccccc2)CC1,46,active,574.747,3.6599,2,5,46,7.337242168
CHEMBL3126388,CCCCCCCCCC(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCNC(=N)N)C(=O)CCl)C(C)C,75000,inactive,744.427,1.18574,11,8,75000,4.124938737
CHEMBL4065616,CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccccc1,25,active,602.585,2.31218,4,13,25,7.602059991
CHEMBL4739915,Sc1nnc(NNc2ccc(I)cc2)n1NC1C=CCC1,470,active,414.276,2.8725,4,7,470,6.327902142
CHEMBL5274493,Sc1nnc(NNc2ccc(Cl)cc2)n1NC1C=CCC1,510,active,322.825,2.9213,4,7,510,6.292429824
CHEMBL5403511,CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](C)NC(=O)[C@H](CCCCN)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CO)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCSC)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](N)CO)[C@@H](C)O)[C@@H](C)CC)[C@@H](C)O)[C@@H](C)O)[C@@H](C)O)C(C)C)C(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)O,600,active,4269.973,-14.682,60,61,600,6.22184875
CHEMBL5427328,CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCSC)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](N)CO)[C@@H](C)O)[C@@H](C)CC)[C@@H](C)O)[C@@H](C)O)C(C)C)C(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)O,550,active,4299.995,-11.2951,60,61,550,6.259637311
CHEMBL5432864,CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](C)NC(=O)[C@H](CCCCN)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CO)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCSC)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](N)CO)[C@@H](C)O)[C@@H](C)CC)[C@@H](C)O)[C@@H](C)O)C(C)C)C(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)O,550,active,4212.837,-15.59463,61,60,550,6.259637311
CHEMBL5430294,CCC(CC)COC(=O)[C@H](C)NP(=O)(OC[C@@H]1O[C@](C#N)(c2ccc3c(N)ncnn23)[C@@H](O)[C@H]1O)Oc1ccccc1,74,active,602.585,2.31218,4,13,74,7.13076828
CHEMBL5427912,COc1ccc2[nH]c3c(c2c1)C[C@]1(OC)CC[C@H]2c4[nH]c5ccccc5c4CCN2[C@@H]1C3,6.206,active,427.548,4.9034,2,3,6.206,8.207188229
CHEMBL16312,COc1ccc(-c2cc(=O)c3ccccc3o2)cc1,31000,inactive,252.269,3.4686,0,3,31000,4.508638306
CHEMBL1447078,CCCC1CCC(c2ccc(OCC)cc2)=CC1=O,53900,inactive,258.361,4.2479,0,2,53900,4.268411235
CHEMBL1531200,Cc1nc2ccc(Nc3nc4cc(S(=O)(=O)N5CCOCC5)ccc4o3)cc2s1,100000,inactive,430.511,3.51042,1,8,100000,4
CHEMBL1539913,Brc1ccc(-n2cnc(-c3ccccc3)c2)cc1,35400,inactive,299.171,4.3018,0,2,35400,4.450996738
CHEMBL1709001,Cc1cccn2c(O)c(C(=O)NCCCN3CC(C)CC(C)C3)c(=O)nc12,14900,inactive,372.469,1.80632,2,6,14900,4.826813732
CHEMBL1329507,O=c1c2ccc(Cl)cc2nc(-c2cccc(C(F)(F)F)c2)n1O,11000,inactive,340.688,3.973,1,4,11000,4.958607315
CHEMBL1507547,Cc1cccc(N2CCN(CC(O)COc3ccc(Cl)cc3)CC2)c1,76600,inactive,360.885,3.21032,1,4,76600,4.11577123
CHEMBL2355051,CCN(CC)CCOc1ccc(C(=C(Cl)c2ccccc2)c2ccccc2)cc1,29300,inactive,405.969,6.5626,0,2,29300,4.53313238
CHEMBL1339092,I.c1ccc(Sc2cccc3ccccc23)c(CNC2=NCCN2)c1,11700,inactive,333.46,4.0398,2,4,11700,4.931814138
CHEMBL1558285,CCN(CC)c1ccc2nc3ccccc3[n+](CC)c2c1.[I-],14300,inactive,280.395,3.5416,0,2,14300,4.844663963
CHEMBL1585618,CN(CCOc1ccccc1)c1ccc(S(=O)(=O)N2CCCCC2)cn1,100000,inactive,375.494,2.7714,0,5,100000,4
CHEMBL1412902,O=C(Nc1scc(-c2ccccc2)c1C(=O)O)c1ccc(F)cc1,10300,inactive,341.363,4.5047,2,3,10300,4.987162775
CHEMBL1711405,O=C(CN1CCCCC1)NNC(=O)c1cccc(Br)c1,23300,inactive,340.221,1.696,2,3,23300,4.632644079
CHEMBL3192672,C=CCc1c(C)nc(C)nc1N/N=C/c1ccccc1O,45500,inactive,282.347,2.97354,2,5,45500,4.341988603
CHEMBL1505335,Cc1ccc(S(=O)(=O)N2CCN=C2SCc2ccccc2)cc1,41800,inactive,346.477,3.28872,0,4,41800,4.378823718
CHEMBL1505307,Cc1cccc(NC(=O)N2CCN(Cc3ccc(Cl)cc3)CC2)c1,43400,inactive,343.858,3.99812,1,2,43400,4.36251027
CHEMBL1398317,COc1cccc(NC(=O)c2ccccc2)c1,13700,inactive,227.263,2.9475,1,2,13700,4.863279433
CHEMBL3191011,O=[N+]([O-])c1cccc(/C=N/Nc2nc(NCc3ccccc3)nc(N3CCOCC3)n2)c1O,24300,inactive,450.459,2.3801,3,11,24300,4.614393726
CHEMBL1732520,Cc1ccc(C2=NOC(C)(c3nnc(-c4ccccc4)o3)C2)cc1,41200,inactive,319.364,4.08482,0,5,41200,4.385102784
CHEMBL1577062,COc1ccccc1CNC(=O)c1ccc(SC)cc1OC,24800,inactive,317.41,3.3557,1,4,24800,4.605548319
CHEMBL1549127,CCOC(=O)c1ccc2c(c1)nc(COc1ccc(OC)cc1)n2CC,100000,inactive,354.406,3.8205,0,6,100000,4
CHEMBL1994635,Oc1c(/C=N/c2ccccn2)sc2ccccc12,10200,inactive,254.314,3.7525,1,4,10200,4.991399828
CHEMBL1529733,Cn1c(=O)c(C(=O)Nc2ncccn2)c(O)c2ccccc21,13600,inactive,296.286,1.2864,2,6,13600,4.866461092
CHEMBL1363164,COc1cc(CNCCc2ccccc2)ccc1OCc1ccc(Cl)nc1.Cl,30100,inactive,382.891,4.6549,1,4,30100,4.521433504
CHEMBL1580883,COc1ccc(-c2nn(-c3ccccc3)cc2C=O)cc1,81000,inactive,278.311,3.3604,0,4,81000,4.091514981
CHEMBL1559889,CC(C)NC(=O)c1c(O)nc2ccccc2c1O,13100,inactive,246.266,1.7842,3,4,13100,4.882728704
CHEMBL1444685,CN(CC(=O)N1CCc2ccccc2C1)c1ccccc1,100000,inactive,280.371,2.7077,0,2,100000,4
CHEMBL1716490,O=C(NCCCCc1ccccc1)c1ccccc1Br,18500,inactive,332.241,4.2018,1,1,18500,4.732828272
CHEMBL1530042,CC1CC(=O)c2cnc(Nc3cccc(C(F)(F)F)c3)nc2C1,46000,inactive,321.302,4.004,1,4,46000,4.337242168
CHEMBL1518625,Br.CCCCCCCCn1c2c(c(=N)c3ccccc31)CCC2,11900,inactive,296.458,4.96997,1,2,11900,4.924453039
CHEMBL472,COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,12000,inactive,494.013,3.6417,3,5,12000,4.920818754
CHEMBL3781001,CC(C)c1cc(Cl)cc(C(C)C)c1NC(=O)NS(=O)(=O)c1cccc(C(C)O)c1,210,active,438.977,5.1505,3,4,210,6.677780705
CHEMBL3781583,CC(C)c1cc(Cl)cc(C(C)C)c1NC(=O)NS(=O)(=O)c1cccc(C(C)(C)O)c1,260,active,453.004,5.3246,3,4,260,6.585026652
CHEMBL3904593,CC(C)(O)c1coc(S(=O)(=O)NC(=O)Nc2c3c(cc4c2C(O)CC4)CCC3)c1,232,active,420.487,2.4857,4,6,232,6.634512015
CHEMBL4126946,O=C1CO[C@H](CO)[C@@H](O)C1,2300000,inactive,146.142,-1.3024,2,4,2300000,2.638272164
CHEMBL4127699,O=C1C=C[C@@H](CO)OC1,42000,inactive,128.127,-0.4972,1,3,42000,4.37675071
CHEMBL3183703,CC(C)(O)c1coc(S(=O)(=O)NC(=O)Nc2c3c(cc4c2CCC4)CCC3)c1,8,active,404.488,2.9948,3,5,8,8.096910013
CHEMBL4204644,[2H]C([2H])([2H])C(O)(c1coc(S(=O)(=O)NC(=O)Nc2c3c(cc4c2CCC4)CCC3)c1)C([2H])([2H])[2H],5,active,410.5246107,2.9948,3,5,5,8.301029996
CHEMBL4209503,[2H]C1([2H])CCc2cc3c(c(NC(=O)NS(=O)(=O)c4cc(C(C)(C)O)co4)c21)C([2H])([2H])CC3,6,active,408.5124071,2.9948,3,5,6,8.22184875
CHEMBL4216836,[2H]C1([2H])CCc2c1cc1c(c2NC(=O)NS(=O)(=O)c2cc(C(C)(C)O)co2)CCC1([2H])[2H],7,active,408.5124071,2.9948,3,5,7,8.15490196
CHEMBL4212407,[2H]C1([2H])CCc2c1cc1c(c2NC(=O)NS(=O)(=O)c2cc(C(C)(C)O)co2)CCC1,6,active,406.5002036,2.9948,3,5,6,8.22184875
CHEMBL4227524,O/N=C(\Cc1ccccc1)c1nc2ccc(Cl)cc2o1,21950,inactive,286.718,3.9022,1,4,21950,4.658565475
CHEMBL4227459,Cc1ccc2nc(/C(Cc3ccccc3)=N/O)oc2c1,15880,inactive,266.3,3.55722,1,4,15880,4.799149502
CHEMBL4229108,COc1ccccc1C(=O)O/N=C(\C)c1nc2ccccc2o1,39470,inactive,310.309,3.4174,0,6,39470,4.403732874
CHEMBL4538032,C=C(Cc1ccccc1Cl)C(=O)NCCc1ccc(S(N)(=O)=O)cc1,74000,inactive,378.881,2.445,2,3,74000,4.13076828
CHEMBL4539790,CC(=O)C1=C(C(Cl)(Cl)Cl)N[B-](c2ccccc2)(c2ccccc2)[O+]=C1N,74,active,409.509,2.0805,2,3,74,7.13076828
CHEMBL28,O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,10000,inactive,270.24,2.5768,3,5,10000,5
CHEMBL4443648,CCn1c(-c2ccccc2)nc2cc(C)ccc21,10000,inactive,236.318,4.03162,0,2,10000,5
